"HUC_12","PFOR90","PFOR"
"          NA",60.8858223,58.3721008
"          NA",67.2013245,63.0131302
"          NA",65.156868,62.5094833
"          NA",58.9231682,56.2805176
"          NA",64.8448868,57.7124138
"          NA",56.8986664,32.5144653
"          NA",73.2585907,15.7893343
"          NA",63.8569298,57.3092613
"          NA",67.941124,61.7717628
"          NA",59.8638496,50.0522575
"          NA",51.9158211,43.1313667
"          NA",62.1015167,46.9616737
"          NA",63.2237244,29.9695606
"          NA",42.8238106,31.4609032
"          NA",49.4752808,33.8863716
"          NA",61.5220032,37.1107254
"          NA",56.2865715,36.4298134
"          NA",50.3307343,32.1232796
"          NA",59.5807381,46.4221802
"          NA",46.4480858,29.7900352
"          NA",61.8796043,44.5923996
"          NA",48.5128059,34.0891304
"          NA",63.2235641,24.8014221
"          NA",52.7382088,40.3168144
"          NA",44.9474983,25.4987392
"          NA",50.7459373,17.7424812
"          NA",47.8692398,36.4231491
"          NA",40.8318367,29.0176868
"          NA",55.8562737,35.515461
"          NA",39.3525925,20.9081364
"          NA",44.5593033,15.0003014
"          NA",57.1798096,17.8528671
"          NA",32.8213844,8.3809652
"          NA",43.6166916,18.9880714
"          NA",54.021862,27.2996521
"          NA",53.9972916,24.166378
"          NA",0,0
"          NA",86.2311554,0.0083752
"          NA",16.0005684,0.1912167
"          NA",36.989315,7.4528399
"          NA",52.5959511,1.5228021
"          NA",45.6103592,1.4497499
"          NA",68.6468201,13.2576771
"          NA",69.133522,11.2627277
"          NA",58.715847,11.206089
"          NA",61.9244652,10.4399195
"          NA",38.3424797,19.6445961
"          NA",32.6547165,8.022624
"          NA",32.7015991,14.3493795
"          NA",49.6547546,13.8067541
"          NA",63.4971046,48.7219505
"          NA",65.7618027,44.5343819
"          NA",51.0033607,22.9389095
"          NA",53.2548752,28.577322
"          NA",59.2921829,23.1318398
"          NA",0,0
"          NA",17.2398129,2.6863935
"          NA",24.8597946,6.682797
"          NA",33.7626534,9.8340473
"          NA",39.0764389,9.768117
"          NA",93.1666183,0.188457
"          NA",60.3405342,35.3722191
"          NA",98.4827194,0.2304921
"          NA",90.7203674,6.4245005
"          NA",53.9444046,33.5731659
"          NA",94.3796463,0.9314204
"          NA",73.6515503,8.4046793
"          NA",55.366478,12.5540953
"          NA",30.154892,7.2291303
"          NA",42.7910233,5.3690619
"          NA",27.1680775,4.4634457
"          NA",27.3356247,4.112155
"          NA",22.1530609,2.9629962
"          NA",31.910553,8.4220543
"          NA",58.0821724,11.4159975
"          NA",66.5612869,0.7922313
"          NA",95.3458939,0.0708041
"          NA",74.1406555,0.1677108
"          NA",67.0565491,0.977905
"          NA",93.127861,0.3146045
"          NA",96.1102905,0
"          NA",85.4825668,0.6102266
"          NA",58.7217751,0.416434
"          NA",95.0884399,0.0034395
"          NA",86.2055359,0.0662789
"          NA",75.55867,11.1608458
"          NA",88.7436752,0.0225335
"          NA",88.1091614,26.8705158
"          NA",92.7243652,0.0036641
"          NA",77.3142166,0.5001459
"          NA",96.827095,3.3733008
"          NA",34.7773895,6.3874121
"          NA",77.6838303,2.1190274
"          NA",76.363739,1.981529
"          NA",50.5971375,4.1663647
"          NA",77.2244949,4.0523868
"          NA",53.5469017,7.7468424
"          NA",42.4259834,5.975945
"          NA",13.4208221,3.9485216
"          NA",41.0842209,6.8706374
"          NA",60.6006889,5.7137794
"          NA",51.1965752,11.5399504
"          NA",40.3741379,5.7955985
"          NA",42.4028053,1.5679758
"          NA",33.6758652,1.773473
"          NA",29.1820183,4.6570692
"          NA",50.3680992,3.3742332
"          NA",36.1728973,7.2123938
"          NA",25.9306164,2.2386518
"          NA",35.971859,2.5215251
"          NA",28.514183,0.2539179
"          NA",29.559742,3.27266
"          NA",32.2687874,3.7121272
"          NA",40.7091713,2.5352607
"          NA",27.2784252,6.9779935
"          NA",49.7351685,8.4114876
"          NA",0,0
"          NA",27.0705414,2.7843015
"          NA",26.1886826,11.9146709
"          NA",29.2369251,22.0348663
"          NA",72.3433151,0.4755154
"          NA",27.8225613,13.0748796
"          NA",74.8241196,0
"          NA",22.5221043,0.8326244
"          NA",3.708215,1.028556
"          NA",90.0246429,0.0130406
"          NA",15.852787,0.921018
"          NA",0,0
"          NA",7.1252265,0
"          NA",33.299057,15.3041992
"          NA",0,0
"          NA",5.8342891,1.8205276
"          NA",0,0
"          NA",0,0
"          NA",0,0
"          NA",0,0
"          NA",0,0
"          NA",0,0
"          NA",0,0
"          NA",0,0
"          NA",66.1357956,64.9464417
"          NA",67.687294,64.9214325
"          NA",75.5391388,73.6827545
"          NA",61.3632126,60.5737534
"          NA",61.5040321,60.6176605
"          NA",62.909523,58.0580368
"          NA",53.7772102,52.3359947
"          NA",56.6356773,54.3818779
"          NA",71.9899826,68.9154053
"          NA",73.4334793,71.8720093
"          NA",66.7225494,60.6623383
"          NA",60.7201691,56.6400757
"          NA",63.7114143,56.5031471
"          NA",52.9523392,46.4404221
"          NA",58.0966759,53.3811111
"          NA",49.5959702,40.0177803
"          NA",51.0215225,45.8568916
"          NA",56.2033958,47.8527603
"          NA",54.5699883,45.1894875
"          NA",53.8282738,45.2983894
"          NA",50.3233643,28.3482857
"          NA",44.1133308,18.3034477
"          NA",33.2733307,21.069109
"          NA",53.9946976,49.8187828
"          NA",64.0488968,56.1295738
"          NA",59.1304436,44.2851906
"          NA",50.6502419,19.5072746
"          NA",46.1011009,17.7676277
"          NA",40.8169785,11.8627338
"          NA",38.3889694,17.7189865
"          NA",43.0360222,40.1919136
"          NA",51.5610847,46.4349632
"          NA",62.7817078,56.3768196
"          NA",65.3972168,58.4137077
"          NA",63.3175163,57.1969681
"          NA",65.8258591,58.9489594
"          NA",50.5046997,35.4749031
"          NA",43.7076836,19.8553982
"          NA",51.353569,16.6361046
"          NA",34.9396629,15.5641403
"          NA",42.753994,19.9124699
"          NA",33.7771339,18.4312134
"          NA",48.3574867,21.3991852
"          NA",56.6986351,52.5965462
"          NA",70.8617401,64.8214264
"          NA",77.7006607,70.430069
"          NA",76.7816772,67.4209213
"          NA",65.7522507,63.743103
"          NA",73.9447021,66.1643829
"          NA",71.2332687,63.718647
"          NA",72.659256,65.663414
"          NA",75.2994156,68.6054916
"          NA",72.6629257,66.8257751
"          NA",61.4138069,57.0855103
"          NA",73.8666153,69.4500504
"          NA",75.9348679,66.9838181
"          NA",70.8702469,62.4285469
"          NA",58.1091614,47.8174477
"          NA",45.3736343,27.9264927
"          NA",50.2158127,16.6541557
"          NA",51.6045456,26.9319992
"          NA",53.5581398,20.7025928
"          NA",45.6659203,20.0916576
"          NA",59.3016739,45.8040619
"          NA",56.0543976,31.1548576
"          NA",61.2836075,13.1417103
"          NA",48.1855392,26.4903831
"          NA",44.6032639,29.1108608
"          NA",54.5809555,36.5841751
"          NA",39.6799355,16.902771
"          NA",48.8593636,27.2303829
"          NA",57.4148331,28.3050728
"          NA",37.8436394,22.1861763
"          NA",40.4927864,15.9272337
"          NA",40.1546555,20.3193779
"          NA",41.8967552,20.4339371
"          NA",42.0509911,22.053793
"          NA",40.6774406,21.5067253
"          NA",43.2972488,19.7084312
"          NA",32.8031006,14.0717688
"          NA",44.1772919,23.4340363
"          NA",47.1088409,24.7852955
"          NA",49.1034737,22.3889446
"          NA",51.8376884,37.1680489
"          NA",47.773159,30.5173264
"          NA",49.3190956,29.0684528
"          NA",32.4309769,12.1508942
"          NA",30.0142403,10.7009125
"          NA",46.0583038,21.3499336
"          NA",53.674015,34.8118324
"          NA",18.0275993,6.1605105
"          NA",30.7329521,12.8807878
"          NA",43.6961021,24.5320225
"          NA",40.585865,25.9575539
"          NA",51.5034637,30.1951351
"          NA",49.6601677,26.2781487
"          NA",56.774662,32.1347885
"          NA",55.0834084,37.7729759
"          NA",41.835125,23.8207893
"          NA",42.9135361,21.0796165
"          NA",49.4936943,26.3122368
"          NA",51.2128716,25.2103119
"          NA",34.8647919,12.4344559
"          NA",33.7374878,6.8821559
"          NA",50.0072517,11.227561
"          NA",48.1843529,34.8100395
"          NA",57.8572617,29.9748039
"          NA",54.0702896,18.5478973
"          NA",57.6786842,50.9689522
"          NA",44.7291641,23.6458244
"          NA",70.9724197,54.9262238
"          NA",68.8898315,44.8420258
"          NA",66.6421585,47.1502113
"          NA",65.9936752,44.1748619
"          NA",47.4383888,28.6629143
"          NA",78.1484985,23.3054771
"          NA",65.241127,33.0589676
"          NA",42.8893585,22.4817638
"          NA",59.9010315,9.8106709
"          NA",54.0097733,25.8017559
"          NA",56.9582825,33.4465561
"          NA",23.8638077,14.3338003
"          NA",83.7521439,26.2039566
"          NA",8.61761,2.6235242
"          NA",25.9351883,9.1577625
"          NA",24.6622334,4.9829988
"          NA",39.7974205,0.9509962
"          NA",56.6604576,2.0957446
"          NA",52.3075485,4.4667349
"          NA",47.1820717,12.5659018
"          NA",62.5549088,0.0587135
"          NA",51.0512657,0.2113382
"          NA",78.0685959,7.2716279
"          NA",61.8120499,9.5729818
"          NA",62.0360222,19.5343399
"          NA",63.038681,43.7614555
"          NA",43.550705,19.8768654
"          NA",58.9880028,28.6599884
"          NA",64.0967636,34.7146416
"          NA",70.2854767,28.2841549
"          NA",39.1515388,5.4170914
"          NA",37.5120544,19.5006962
"          NA",55.5546188,4.7185631
"          NA",58.2332916,13.5322027
"          NA",33.2874832,1.5189207
"          NA",45.0270729,1.5394222
"          NA",47.9431725,1.504876
"          NA",61.8941727,0.0151615
"          NA",77.6571503,0.9590428
"          NA",47.704586,1.2654675
"          NA",8.6566906,0
"          NA",0,0
"          NA",8.695652,0.0439174
"          NA",54.9832611,0
"          NA",21.6725807,4.8251395
"          NA",7.3396645,3.6053464
"          NA",9.3366089,2.9415779
"          NA",7.2768192,4.7511878
"          NA",0,0
"          NA",0,0
"          NA",0,0
"          NA",0,0
"          NA",29.7869148,3.826026
"          NA",81.3130951,0.493017
"          NA",15.4411764,0
"          NA",20.6776218,0.8565446
"          NA",52.4012642,15.4041328
"          NA",13.3134127,4.6148739
"          NA",42.7916489,24.6418343
"          NA",0,0
"          NA",0,0
"          NA",28.5085907,0.3176811
"          NA",48.3577538,3.0965738
"          NA",0.359389,0
"          NA",0,0
"          NA",53.6592598,53.1358871
"          NA",54.6627197,54.46632
"          NA",64.1433258,62.9072456
"          NA",70.7865448,67.8810425
"          NA",62.3626366,61.2381821
"          NA",62.1011543,61.4874763
"          NA",64.1243973,60.404644
"          NA",53.312645,52.6411552
"          NA",62.0993805,61.6686096
"          NA",66.5878448,66.5695496
"          NA",53.2073097,49.3712997
"          NA",72.8733521,71.9967728
"          NA",64.6086578,57.4011574
"          NA",28.7480869,23.7079659
"          NA",65.3557281,56.0639572
"          NA",64.9887314,60.3795052
"          NA",72.2904663,68.5279083
"          NA",71.9773331,66.4661713
"          NA",55.7408943,52.588501
"          NA",69.2773514,66.998085
"          NA",64.2033081,62.7962875
"          NA",57.6808968,56.6500053
"          NA",59.1542969,58.786602
"          NA",35.9310989,34.2431259
"          NA",37.4719696,34.9783211
"          NA",52.4223633,48.4417
"          NA",29.6399593,21.8299885
"          NA",35.1099548,30.488472
"          NA",23.6332703,21.7259827
"          NA",42.2482834,41.46064
"          NA",26.6479626,26.026535
"          NA",8.8325138,6.5031123
"          NA",37.4264793,32.6119881
"          NA",45.6385918,34.4400749
"          NA",44.2734718,24.8723125
"          NA",28.8245735,26.4672642
"          NA",39.2311859,33.7440109
"          NA",49.3575134,43.6866608
"          NA",49.7777367,39.8851776
"          NA",34.5089302,28.0260086
"          NA",51.1155853,40.898632
"          NA",45.2617912,23.1284962
"          NA",24.9841595,21.0625153
"          NA",56.4504089,50.3032532
"          NA",50.8221931,46.2006531
"          NA",53.0150948,41.065361
"          NA",38.7615891,19.5962906
"          NA",39.0317345,30.2430477
"          NA",46.3690681,30.7979813
"          NA",45.0886612,24.763195
"          NA",37.848465,25.7181702
"          NA",41.6655502,24.373951
"          NA",32.5071411,17.3100204
"          NA",41.7875443,20.3818264
"          NA",48.1726112,22.8542614
"          NA",66.4139023,17.4786186
"          NA",27.7759781,9.9617853
"          NA",30.7500515,13.3747129
"          NA",42.115181,17.2790508
"          NA",42.2909241,14.0573387
"          NA",45.9365273,40.5020828
"          NA",45.1597023,38.2085915
"          NA",53.8071022,42.8620377
"          NA",53.0191345,26.7939358
"          NA",50.4146729,21.8492413
"          NA",47.5770493,15.4312525
"          NA",40.793129,13.6481314
"          NA",43.2808075,11.5787077
"          NA",32.5397301,9.5003939
"          NA",43.2742767,19.0821857
"          NA",62.9031906,14.5152445
"          NA",38.1118622,10.5838251
"          NA",31.185173,10.2704735
"          NA",43.0846748,10.5149555
"          NA",27.5661316,15.3337021
"          NA",18.9492512,6.7077913
"          NA",26.5745506,11.4569988
"          NA",48.0859261,36.3925095
"          NA",55.6926498,19.5929966
"          NA",38.8698769,19.7282753
"          NA",45.1526604,16.2829227
"          NA",25.0788364,14.8316174
"          NA",24.1946392,14.9863195
"          NA",35.468895,12.5305004
"          NA",40.6595993,21.9968262
"          NA",33.6511383,17.99823
"          NA",38.1265564,14.6608658
"          NA",40.2128143,22.1460247
"          NA",41.6589394,18.972887
"          NA",34.2580643,10.0957336
"          NA",43.7329216,23.909523
"          NA",33.1918297,15.4296818
"          NA",58.8379173,32.3227654
"          NA",51.5319328,14.7068882
"          NA",29.7346897,10.6415815
"          NA",35.1551971,14.5779858
"          NA",58.4284439,18.349556
"          NA",52.243885,24.6958122
"          NA",44.6906815,17.767067
"          NA",51.6740875,20.6833611
"          NA",67.0365829,39.8910942
"          NA",56.9154205,9.6737404
"          NA",65.7991486,41.5702667
"          NA",73.9661026,31.8706131
"          NA",67.2019577,15.8274155
"          NA",42.7418823,21.90028
"          NA",51.8460426,22.1416302
"          NA",43.6390038,14.851841
"          NA",63.7339401,14.4972706
"          NA",64.3496246,46.8890686
"          NA",58.8606834,38.2219849
"          NA",67.044281,10.4338312
"          NA",52.3611031,42.949688
"          NA",56.9466209,40.4833908
"          NA",53.7599525,38.2543907
"          NA",50.0926666,33.5651169
"          NA",46.1720734,26.9741707
"          NA",39.1014481,13.2283688
"          NA",34.9567986,14.6682253
"          NA",40.4635735,9.6594486
"          NA",33.0533066,10.8609018
"          NA",48.7510529,27.9778385
"          NA",35.606144,10.5720959
"          NA",39.4904442,15.2853327
"          NA",39.4079132,12.0255442
"          NA",35.8755379,11.6718874
"          NA",20.8170948,6.6433725
"          NA",37.3014259,6.8975372
"          NA",46.3664665,11.8213158
"          NA",33.7009888,11.9732504
"          NA",31.1716461,16.3459282
"          NA",40.3145256,15.7360573
"          NA",34.7007446,15.399725
"          NA",41.0986137,17.1763172
"          NA",50.196106,28.9454918
"          NA",45.917244,23.8313026
"          NA",39.7933884,19.7214909
"          NA",43.7605896,19.0186539
"          NA",34.2508888,13.6837797
"          NA",40.8227882,14.9711866
"          NA",37.67976,17.6455402
"          NA",36.5372009,17.5550861
"          NA",32.6291733,15.9000988
"          NA",37.7964706,14.7739468
"          NA",41.4952354,12.3931103
"          NA",40.5608864,22.7270622
"          NA",48.0736427,22.7421036
"          NA",58.2172203,35.6096954
"          NA",58.3991661,36.1218872
"          NA",73.7378311,24.0318336
"          NA",58.6997871,25.5167732
"          NA",52.9903793,25.4064999
"          NA",49.3738098,28.3191528
"          NA",59.8208046,27.0175781
"          NA",61.5523186,26.0175571
"          NA",54.7295265,32.0524902
"          NA",46.9359856,29.709053
"          NA",78.1905746,18.8548489
"          NA",69.6159821,43.7074699
"          NA",90.8338242,26.8924522
"          NA",71.9127655,36.4741135
"          NA",40.9096222,22.949831
"          NA",39.7246361,19.6941242
"          NA",74.9847107,37.0773811
"          NA",69.5704575,27.388279
"          NA",60.6167793,10.2563524
"          NA",74.8792572,30.4950104
"          NA",69.0865784,29.4426346
"          NA",71.7513504,32.4174767
"          NA",77.2898102,41.2638969
"          NA",0,0
"          NA",49.0901947,22.0741673
"          NA",73.8165588,34.0446129
"          NA",62.4410439,30.935091
"          NA",56.8693542,31.5627937
"          NA",0,0
"          NA",51.2367897,16.5462074
"          NA",0,0
"          NA",71.9952927,35.2209167
"          NA",45.9940758,2.2845883
"          NA",0,0
"          NA",51.0129662,7.4980416
"          NA",53.5153198,18.0748501
"          NA",54.8309326,22.0873032
"          NA",41.5893097,3.8502109
"          NA",37.7194366,1.1228848
"          NA",40.5800209,0.4372796
"          NA",23.4585743,0.083202
"          NA",3.6537964,1.5548069
"          NA",0,0
"          NA",74.4292908,20.3197784
"          NA",66.6911545,34.4218788
"          NA",91.2183151,18.6684799
"          NA",58.3740883,34.080101
"          NA",93.6191101,35.9447021
"          NA",67.2014694,30.3137608
"          NA",59.0052681,39.5193405
"          NA",92.9995499,22.1004868
"          NA",60.8554306,21.9194412
"          NA",89.4794388,25.787674
"          NA",77.4635696,29.1429749
"          NA",50.2173576,37.5576515
"          NA",55.8713646,32.9878387
"          NA",58.0692024,32.3517265
"          NA",38.7573433,14.7279377
"          NA",12.0184174,9.5236855
"          NA",5.0932093,4.527297
"          NA",0,0
"          NA",87.4060059,15.8247757
"          NA",65.434288,14.9093647
"          NA",83.414032,22.4172421
"          NA",67.300293,35.5906296
"          NA",63.1641197,39.9077568
"          NA",35.6932449,18.3318424
"          NA",36.2456894,16.6718235
"          NA",42.4897003,20.6355591
"          NA",40.6818542,27.3856754
"          NA",21.2124157,4.6657586
"          NA",20.1889648,1.3102772
"          NA",42.5670853,17.100666
"          NA",27.6396847,14.8961315
"          NA",55.6421051,19.0062084
"          NA",9.4102888,6.8255959
"          NA",6.0449762,1.2791418
"          NA",9.563468,4.2144094
"          NA",6.147068,1.793769
"          NA",0,0
"          NA",45.0776558,28.0118809
"          NA",44.0513763,27.77005
"          NA",58.6183281,24.6424809
"          NA",61.4255295,22.4398689
"          NA",28.6798019,13.1281652
"          NA",66.6652756,18.6787701
"          NA",63.2828636,42.4421616
"          NA",31.3910809,17.9189339
"          NA",68.7244949,47.5200043
"          NA",67.2971268,37.2587051
"          NA",76.880661,48.2571945
"          NA",66.6061783,50.0924149
"          NA",66.1883545,32.8139381
"          NA",78.0845947,46.2295265
"          NA",74.4286804,51.7691536
"          NA",49.8844948,26.4171829
"          NA",54.4690857,24.7043648
"          NA",0,0
"          NA",0,0
"          NA",37.6336327,21.7915573
"          NA",52.974144,18.2701511
"          NA",28.2671375,12.0295086
"          NA",0.0964785,0
"          NA",0,0
"          NA",23.234705,11.8843155
"          NA",15.7146597,10.0827894
"          NA",0,0
"          NA",0,0
"          NA",0,0
"          NA",47.8912697,44.4218712
"          NA",24.2007198,23.0780067
"          NA",44.3711929,43.1729965
"          NA",17.4634094,16.5905094
"          NA",15.9218864,15.8163261
"          NA",43.9071693,43.7132721
"          NA",49.2940788,48.5766258
"          NA",41.9513626,41.9169807
"          NA",54.5876846,49.1550026
"          NA",47.34198,43.6175957
"          NA",52.987999,50.9414253
"          NA",50.3710136,45.5773544
"          NA",36.8961983,35.6295624
"          NA",46.3337631,43.5373726
"          NA",41.2449417,41.0633354
"          NA",51.5219002,51.3496284
"          NA",43.3889999,42.8330765
"          NA",49.7121735,49.5789757
"          NA",58.3910866,58.3573837
"          NA",31.9468193,31.926405
"          NA",50.0126648,49.1465149
"          NA",58.0455284,57.7998848
"          NA",48.5994606,47.7013474
"          NA",13.7987795,13.7351303
"          NA",38.9560738,38.889534
"          NA",56.9071999,56.7739716
"          NA",54.0891876,52.6500397
"          NA",49.5581703,49.4001389
"          NA",41.4634132,41.3050499
"          NA",52.8728104,52.3893471
"          NA",53.3115387,52.831028
"          NA",43.9829483,43.7259026
"          NA",29.2476559,29.1442413
"          NA",53.3307152,53.2963333
"          NA",57.8766098,57.3710403
"          NA",63.5147972,63.4051781
"          NA",50.6900444,50.4895821
"          NA",45.9268494,45.7260056
"          NA",56.3006554,56.1994972
"          NA",66.5550385,66.0776291
"          NA",60.0543365,59.825737
"          NA",74.1630402,73.2907715
"          NA",60.1429596,56.8167953
"          NA",14.3483181,8.4416676
"          NA",39.4496193,34.9384956
"          NA",50.9884644,34.5200157
"          NA",38.5315742,32.5802193
"          NA",70.6625137,70.5334015
"          NA",57.1315002,50.5020981
"          NA",56.368824,49.3307076
"          NA",57.4392128,52.12854
"          NA",76.1591263,74.8003464
"          NA",72.6299057,72.1004333
"          NA",73.5775299,72.8938293
"          NA",74.9712067,74.9516068
"          NA",86.3955002,85.9889069
"          NA",68.7276917,64.6926651
"          NA",27.5299816,26.4991016
"          NA",18.384655,18.1355572
"          NA",22.3835392,21.7777004
"          NA",30.3514748,30.0518436
"          NA",43.2421913,42.9896545
"          NA",29.3696041,29.2490063
"          NA",49.5930824,49.3309326
"          NA",43.6175537,43.5298386
"          NA",56.2358627,55.8276787
"          NA",50.5233688,50.2210922
"          NA",48.2354088,47.2827034
"          NA",59.5596848,59.5320587
"          NA",47.7037468,47.2429848
"          NA",55.5496445,55.3863869
"          NA",58.7235413,58.4699097
"          NA",50.634449,50.5016022
"          NA",58.7630081,58.5647316
"          NA",55.8922768,55.5476913
"          NA",67.1666565,64.1372757
"          NA",75.5137329,72.2766418
"          NA",72.1629639,65.6668625
"          NA",60.7304764,60.2959442
"          NA",62.8335419,62.3999825
"          NA",68.6910477,67.4780884
"          NA",64.1147232,64.0240631
"          NA",68.6829224,68.5459137
"          NA",59.467514,58.9543686
"          NA",61.1824837,60.1815186
"          NA",67.5301437,66.9293442
"          NA",41.2982292,40.804451
"          NA",52.7515984,51.8951797
"          NA",51.5292549,51.1911278
"          NA",59.3526649,58.9620705
"          NA",61.9626503,61.7467117
"          NA",76.904068,76.6591644
"          NA",54.4162102,52.8983498
"          NA",63.6503563,63.3902969
"          NA",76.690567,76.3756027
"          NA",74.4833374,73.2784958
"          NA",57.3339958,56.2770615
"          NA",68.1349258,67.7200317
"          NA",63.601841,62.4387589
"          NA",73.4477844,69.6004028
"          NA",43.5480232,41.6215172
"          NA",68.4344482,66.1958618
"          NA",75.8872223,73.8868484
"          NA",71.9910126,67.9036789
"          NA",67.7931519,64.9331589
"          NA",67.4566498,65.6731644
"          NA",72.0205841,65.3832169
"          NA",65.5625687,61.9894905
"          NA",66.4221344,63.0930367
"          NA",44.0982056,40.1413803
"          NA",50.1466599,44.4618378
"          NA",57.9476395,46.1573715
"          NA",53.8459511,47.6024857
"          NA",57.3436394,39.2278862
"          NA",54.5796471,31.8595753
"          NA",56.7919426,48.3458786
"          NA",58.4687805,52.7046394
"          NA",49.9389763,36.8497391
"          NA",71.3135757,59.1901283
"          NA",57.8395996,53.9648933
"          NA",51.641243,45.90905
"          NA",59.8434486,47.3869591
"          NA",68.7504349,49.0649147
"          NA",63.9179001,46.6756287
"          NA",67.4725342,56.357605
"          NA",74.5635223,63.5956001
"          NA",70.6685486,60.0367508
"          NA",41.3382263,31.8592701
"          NA",58.4545174,47.1084709
"          NA",57.1650848,40.7752495
"          NA",59.3267708,49.8944855
"          NA",56.255291,30.0541267
"          NA",43.537262,36.6935654
"          NA",61.9254799,56.817337
"          NA",34.8197174,21.724659
"          NA",40.6518402,25.362608
"          NA",46.2132988,28.7964115
"          NA",31.9153843,21.6697674
"          NA",72.5181885,63.9067192
"          NA",74.5672684,63.7696724
"          NA",65.6342316,54.0370064
"          NA",53.5447693,32.3159485
"          NA",51.8277969,39.2695045
"          NA",46.927578,25.9165459
"          NA",38.4552116,19.8295746
"          NA",49.3005905,36.9110336
"          NA",25.6908398,17.2224579
"          NA",35.345871,23.404562
"          NA",43.4692612,28.2101822
"          NA",45.3974304,23.8698196
"          NA",59.3390503,33.6166344
"          NA",56.7375145,47.768692
"          NA",26.4470062,20.0493011
"          NA",47.9250946,19.5345516
"          NA",57.5415726,29.2296906
"          NA",53.6905899,25.6092548
"          NA",52.9201202,23.4101696
"          NA",46.5183601,25.7387333
"          NA",69.9870529,21.2178879
"          NA",65.9492798,32.1315231
"          NA",75.9631958,27.1937599
"          NA",50.4083595,29.0993805
"          NA",76.1959229,29.0059185
"          NA",73.4476166,34.8942642
"          NA",69.5627365,31.2983665
"          NA",69.0615463,27.3708496
"          NA",74.5497437,40.1447296
"          NA",65.0665512,51.0994759
"          NA",64.2138901,37.3308182
"          NA",54.3627663,40.6742516
"          NA",74.1144333,25.3975544
"          NA",63.3803291,45.2039871
"          NA",59.5975037,46.1426163
"          NA",74.5056,34.1541214
"          NA",68.0363693,39.0472336
"          NA",73.2440033,18.444891
"          NA",64.1115875,25.6690273
"          NA",50.1638031,25.5002651
"          NA",31.0610676,13.0871716
"          NA",34.9188156,17.1834106
"          NA",70.0679169,35.6751404
"          NA",71.9049225,38.3109093
"          NA",68.5862503,39.045002
"          NA",59.219883,20.9108982
"          NA",30.840868,8.8449364
"          NA",71.6795044,27.1541672
"          NA",40.5488815,28.236166
"          NA",59.9395332,36.9323807
"          NA",47.3557396,10.8743744
"          NA",22.4431782,15.8996582
"          NA",3.3147459,3.2218091
"          NA",0,0
"          NA",0,0
"          NA",38.2643852,21.0859776
"          NA",35.6246834,8.5438032
"          NA",27.4207268,12.1326523
"          NA",32.9470215,9.8882179
"          NA",38.8183022,19.3624401
"          NA",56.9202194,19.8460426
"          NA",45.946537,22.2773895
"          NA",38.651989,17.9847126
"          NA",44.9576645,24.2610321
"          NA",63.5654182,31.1272163
"          NA",59.7686195,29.8897285
"          NA",43.0753822,18.5454674
"          NA",64.2988892,28.5456696
"          NA",66.5190659,27.2519016
"          NA",60.9467621,27.0447388
"          NA",35.6363029,16.8342457
"          NA",37.6128082,15.7871094
"          NA",35.8312569,19.0634518
"          NA",42.9632339,22.7671242
"          NA",49.9961891,27.6585789
"          NA",36.1591148,15.0687037
"          NA",31.9057159,16.945116
"          NA",39.1145668,22.8165016
"          NA",41.6997566,19.9277878
"          NA",39.545208,19.633997
"          NA",36.5621071,17.1873856
"          NA",49.4956627,30.29492
"          NA",55.914772,27.8645306
"          NA",34.9879494,20.206707
"          NA",39.0121498,20.7930813
"          NA",37.5611534,19.7929878
"          NA",35.5707474,17.5715008
"          NA",41.3637505,25.8760643
"          NA",60.0929756,39.8656006
"          NA",44.9483376,23.5623531
"          NA",40.1618118,27.0472965
"          NA",56.179081,39.8796616
"          NA",51.3989601,29.5553913
"          NA",74.2742233,15.9480305
"          NA",69.7289658,18.4411869
"          NA",79.3760223,19.6630859
"          NA",63.426445,33.9966316
"          NA",54.2372589,39.250145
"          NA",65.2095947,51.2817726
"          NA",77.3729858,44.303009
"          NA",59.2570038,39.9637222
"          NA",62.664566,33.370121
"          NA",70.6926498,38.6364555
"          NA",68.7429352,45.7066841
"          NA",70.3620682,29.8439884
"          NA",55.174408,19.5003853
"          NA",82.9845505,19.1800518
"          NA",31.3274059,15.7450781
"          NA",35.4448166,18.9961452
"          NA",41.4016418,22.8900318
"          NA",36.033844,13.8377743
"          NA",47.3105659,19.0611744
"          NA",27.2089214,14.8978319
"          NA",35.1678391,19.294405
"          NA",40.4496574,17.5846691
"          NA",47.9858742,24.6121197
"          NA",41.4106369,20.2067947
"          NA",55.3688126,23.6337681
"          NA",47.5531006,29.3358479
"          NA",51.4444084,31.8447952
"          NA",46.2736168,23.603653
"          NA",51.097229,29.9354935
"          NA",50.3784256,27.6799259
"          NA",40.4744987,24.2316399
"          NA",63.5649948,31.1807442
"          NA",65.5787735,44.1678581
"          NA",56.0179176,34.2127342
"          NA",61.756218,41.2074242
"          NA",42.6170197,20.7050304
"          NA",66.0949631,21.3162537
"          NA",42.8229294,25.7030716
"          NA",52.7061234,25.7646751
"          NA",57.8582954,30.0088692
"          NA",51.7471733,35.1848793
"          NA",49.3431549,31.0601006
"          NA",43.5874443,20.88908
"          NA",91.4300461,5.8361263
"          NA",76.9334259,32.3109665
"          NA",91.8864594,20.6066246
"          NA",76.4529419,49.5272446
"          NA",73.2428436,29.0171623
"          NA",89.5190506,36.024292
